ID,longitude,latitude,valence,arousal,emo_dis
27864715138,11.461958,48.150053,5.82,3.75,6.923503448399517
26865615567,11.461958,48.150053,5.82,3.75,6.923503448399517
27864704508,11.461958,48.150053,5.88,3.6375,6.914174299943558
41016142644,11.461958,48.150053,5.82,3.75,6.923503448399517
27864697778,11.461958,48.150053,5.82,3.75,6.923503448399517
39926160280,11.461958,48.150053,5.82,3.75,6.923503448399517
26865571787,11.461958,48.150053,5.82,3.75,6.923503448399517
26865401327,11.461958,48.150053,5.82,3.75,6.923503448399517
26863847067,11.45968,48.146702,6.84,4.005,7.9262617292138415
26863831947,11.45968,48.146702,6.46,3.9116666666666666,7.552002126000172
39924400970,11.459502,48.146758,7.034999999999999,3.7275,7.961499937197764
40832115165,11.459166,48.149244,5.798333333333333,4.371666666666667,7.261689809465072
40780043645,11.4675,48.156944,0,0,0.0
40729332665,11.458613,48.144622,6.26625,3.7725,7.314208454268992
40863119984,11.46043,48.149216,6.8525,4.8075,8.370711588628533
40641782785,11.457452,48.163265,0,0,0.0
40820169924,11.455786,48.162627,6.437166666666666,3.8266666666666667,7.4886909718736705
41316193952,11.460436,48.148986,6.3999999999999995,3.808571428571429,7.447497319672603
40249888984,11.477683,48.153691,0,0,0.0
40249880564,11.479169,48.157466,0,0,0.0
40145526284,11.458613,48.144608,6.553333333333335,4.073333333333333,7.716101491182075
39932517585,11.458613,48.144608,7.3180000000000005,4.846,8.777063290189949
39932509445,11.458613,48.144608,6.654000000000001,4.368,7.959594210762256
25955717167,11.458613,48.144608,6.654000000000001,4.368,7.959594210762256
40827156851,11.458808,48.145108,6.9825,4.46,8.28534285651475
39017197640,11.458866,48.145202,7.009999999999999,4.326666666666667,8.237726897903597
39932467505,11.459216,48.146047,5.4975,3.2274999999999996,6.374893136359228
40785352672,11.459624,48.14683,5.510999999999999,3.3770000000000002,6.463377599985939
39932441755,11.460711,48.148883,5.5906666666666665,3.3463333333333334,6.515635084591183
26957346368,11.460902,48.148988,5.575,3.175,6.4157033908995516
40686456482,11.459819,48.14675,6.4159999999999995,3.9799999999999995,7.550195759051548
25858159587,11.458497,48.144711,5.555999999999999,3.412,6.5200368097120425
40019232514,11.458497,48.144711,6.04625,4.20875,7.366866065363208
40686369052,11.461641,48.150258,5.158,4.1979999999999995,6.650426151758998
40019150484,11.461641,48.150258,5.93,3.0975,6.690247099323013
39773611395,11.458519,48.144702,6.671428571428572,3.8485714285714283,7.701912828933459
39773608255,11.458519,48.144702,6.245,3.415,7.117741917209418
25797947397,11.458519,48.144702,6.558750000000001,4.30375,7.844709403476971
26797228258,11.458519,48.144702,5.8176000000000005,3.4018,6.739192310655633
38858331240,11.458519,48.144702,6.302,3.5200000000000005,7.218421157012107
40668608371,11.458519,48.144702,6.278571428571429,3.4642857142857144,7.170894971611114
38858307110,11.458519,48.144702,5.824,3.2840000000000003,6.686077474872692
39773524575,11.458519,48.144702,6.11,3.772,7.180535077555154
40626558672,11.458519,48.144702,6.334166666666666,3.7025,7.336904906778545
39773505245,11.458519,48.144702,5.572,3.086,6.369503905328892
39958681104,11.459219,48.146038,5.74425,3.526,6.74011009275813
40668528281,11.462786,48.146575,4.585,3.8200000000000003,5.967799008009569
39695720365,11.461616,48.148811,0,0,0.0
38538086560,11.463782,48.148185,5.8469999999999995,3.5460000000000003,6.838239905121785
38538086010,11.464169,48.148106,5.8469999999999995,3.5460000000000003,6.838239905121785
40302263752,11.464169,48.148106,5.302333333333333,3.6483333333333334,6.436231419774221
28355755469,11.460319,48.148783,0,0,0.0
40054474201,11.460944,48.149061,5.402857142857142,3.3568571428571423,6.360766870721915
38724056325,11.459561,48.146644,6.952000000000001,3.686,7.868729249376929
